Nama Kecamatan,NPSN,Nama Sekolah,Alamat,Desa/Kelurahan,Kecamatan/Kota (LN),Kab.-Kota/Negara (LN),Propinsi/Luar Negeri (LN),Status Sekolah,Bentuk Pendidikan,Jenjang Pendidikan,Lintang,Bujur
Cimaung,70052077,MI MA'ARIF KHOIRUN NISA,Kp.Cikuda RT 01 RW 05,-,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.088129750167953,107.54776572371205
Cimaung,60707746,MIS AR ROHMAH,Jln. Raya Pangalengan km. 27 Desa Cikalong Kec. Cimaung Kab. Bandung 40374,CIKALONG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.1142515,107.5568274
Cimaung,60726885,MIS BAITURROHMAN CIMAUNG,Jl. Gunung Puntang No.108 RT.002 RW.008,PASIRHUNI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0991,107.5804
Cimaung,60707747,MIS MADARIKUL HUDA,Kp. Cigoong RT. 02/05,MEKARSARI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-6.9952,107.7743
Cimaung,60707748,MIS NURUL HAQ ISMAIL KUTUBALDIN,Kp. Cihanjaro Rt 03/09 Ds. Sukamaju,SUKAMAJU,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0548,107.5404
Cimaung,60727362,MTSS AL-BAYAN,Jl.raya Pangalengan Km.26.9 Kp. Cikalong Rt.01 Rw.01,CIKALONG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.1119,107.5562
Cimaung,20278082,MTSS AL-FITHRI,Jl. Raya Pangalengan Km. 26,CIMAUNG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-6.9726,107.5216
Cimaung,20278083,MTSS AL-HIJRAH,Jl. Raya Pangalengan Km. 28 Desa Cikalong Kecamatan Cimaung,CIKALONG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.119,107.5533
Cimaung,60727363,MTSS AL-MADINA MADUR,Kp.madur Tengah Rt.01 Rw.05,SUKAMAJU,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.1019,107.5426
Cimaung,20278084,MTSS MADARIKUL HUDA,Kp. Cigoong Rt.02 Rw.05,MEKARSARI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.118,107.5715
Cimaung,70009208,MTSS MIFTAHUL ULUM,"KP. Batureok Cipinang Indah, RT003/RW005",CIPINANG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0982,107.5638
Cimaung,20278085,MTSS PLUS AL-AZHAR,Jl. Gunung Puntang No.108 Rt.02/08,PASIRHUNI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0985,107.5806
Cimaung,20206956,SDN BATUMUKTI,JALAN BATUREOK  RT 04   RW 08,CIMAUNG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0969,107.5649
Cimaung,20206904,SDN BUNGALAWANG,Kp. Palalanggon,CAMPAKAMULYA,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1033,107.5927
Cimaung,20208151,SDN CIHANJARO,Kp Cihanjaro Rt 02 Rw 09,SUKAMAJU,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1091,107.5415
Cimaung,20208086,SDN CIKALONG 01,Kp. Cikalong Rt.01 / Rw.01,CIKALONG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1125,107.5565
Cimaung,20208085,SDN CIKALONG 02,Kp. Cikalong RT. 001 RW. 001,CIKALONG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1129,107.5565
Cimaung,20207543,SDN CIMAUNG,Kp. Sukasari RT. 01 RW. 07,CIMAUNG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0878,107.5633
Cimaung,20207526,SDN CIPINANG 02,Jl. Raya Pangalengan km.26 Kp.babakan desa,CIPINANG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1056,107.5582
Cimaung,20207498,SDN CIRIRIP,Kp. Ciririp,CIMAUNG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0991,107.5722
Cimaung,20205612,SDN JAGABAYA 01,Kp. Cimenteng,JAGABAYA,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0774,107.5641
Cimaung,20205611,SDN JAGABAYA 02,Kp. Bakanjati,JAGABAYA,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0719,107.5655
Cimaung,20205499,SDN KARYAJUKI,Kp. Talagaherang,WARJABAKTI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1282,107.5712
Cimaung,20205507,SDN KARYAWINAYA,Kp. Babakan,CIMAUNG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.085,107.5636
Cimaung,20205828,SDN LANGENSARI,Kp. Pasirhuni,PASIRHUNI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0877,107.5727
Cimaung,20205210,SDN MEKARBAKTI,Kp. Cipeuteuy,MEKARSARI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1073,107.5723
Cimaung,20205190,SDN MEKARWANGI,KP. HAURNGOMBONG,JAGABAYA,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0727,107.5551
Cimaung,20205058,SDN MULYABAKTI,Kp. Cibugis Rt.02 Rw.03,MEKARSARI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1172,107.5659
Cimaung,20205272,SDN PANGHEGAR,Kp. Mande,CIPINANG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1006,107.5583
Cimaung,20205255,SDN PANGKALAN,Kp. Pangkalan RT 01 RW 08,CIPINANG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1042,107.5608
Cimaung,20205244,SDN PARTABAKTI,Kp. Taneuhbeureum RT. 03 RW. 05,WARJABAKTI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1321,107.5673
Cimaung,20205286,SDN PASIRHUNI 01,Kp. Bangreng,PASIRHUNI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0947,107.578
Cimaung,20205273,SDN PASIRHUNI 02,Jl. Gunung Puntang,PASIRHUNI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0952,107.5788
Cimaung,20206387,SDN PUNTANGSARI,Kp. Gamblok,CAMPAKAMULYA,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0997,107.5813
Cimaung,20206381,SDN PUSAKARESMI,Kp. Cimaung Sabeulah RT.01 RW.03,CIMAUNG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0889,107.5567
Cimaung,20206602,SDN SILIWANGI,Kp. Kebon Tunggul,CAMPAKAMULYA,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0979,107.5893
Cimaung,20206599,SDN SINARBAHAGIA,Kp. Selajami,JAGABAYA,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0761,107.5745
Cimaung,20206483,SDN SUKAMAJU 01,Jl. Madur No.98 Kp. Ragamukti,SUKAMAJU,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0948,107.5484
Cimaung,20206480,SDN SUKAMAJU 02,Jl. Babakan Cianjur Cimaung,MALASARI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0748,107.5486
Cimaung,20206476,SDN SUKAMAJU 04,Babakan Cianjur,MALASARI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0754,107.5473
Cimaung,20205989,SDN SUKAWENING,Kp. SUKAWENING,WARJABAKTI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1288,107.5606
Cimaung,20205986,SDN SUMBERBUDI,Kp. Babakan,CIMAUNG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.086,107.5646
Cimaung,20205841,SDN TAPANANJUNGSARI,Kp. Babakan Kiara,MALASARI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0904,107.5424
Cimaung,20205835,SDN TERUNABAKTI,Kp. Mekarsari,MEKARSARI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1079,107.5623
Cimaung,20227640,SMP BANJAR ASRI,Jl. Gunung Puntang Km. 1,CIMAUNG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.084891,107.563927
Cimaung,20252487,SMP DARMAYANTI,Kp.Babakan Cianjur,MALASARI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0747,107.5484
Cimaung,70030168,SMP IT AL-AJWA AL-ISLAMY,Kp. Kadunenggang RT.06 RW.01,PASIRHUNI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0828,107.5769
Cimaung,69987780,SMP IT FITHRAH INSANI BOARDING SCHOOL,Ds. Pasirhuni RT 03 RW 02,PASIRHUNI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0919,107.5715
Cimaung,20227787,SMP MAWADDI,Jalan Pasirlanjung,JAGABAYA,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.073808,107.566567
Cimaung,70047533,SMP NEGERI 2 CIMAUNG,Kp. Talun RT. 01 RW. 02 Desa Mekarsari Kec. Cimaung,MEKARSARI,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-7.1132,107.5604
Cimaung,20227737,SMP PASUNDAN 1 CIMAUNG,Kp. Madur,SUKAMAJU,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.100171,107.545645
Cimaung,20228320,SMP PGRI 1 PANGALENGAN,Jl. Raya Pangalengan Km. 28,CIKALONG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.114479,107.556896
Cimaung,20251968,SMP PLUS AL-KAUTSAR,"Jl. Raya Pangalengan km. 25,5 Kp. Lamping RT 02/07",CIPINANG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.1007,107.5619
Cimaung,20227759,SMP TARUNA CAMPAKA MULYA,Jl Raya Campakamulya   Rt 04 Rw 01,CAMPAKAMULYA,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-7.0981145,107.5883246
Cimaung,20227801,SMPN 1 CIMAUNG,Jl. Desa Cipinang Kp. Lamping RT. 02/06,CIPINANG,KEC. CIMAUNG,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-7.1016,107.5605
Pangalengan,60726898,MIS AT-TASLIM,KP. CITIIS RT 05 RW 10,WARNASARI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.222255,107.562346
Pangalengan,70048678,MIS KAWISTARA SUKAMENAK,Kp. Sukamenak,MARGAMUKTI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.185996217,107.5848269
Pangalengan,60707831,MIS THARIQUL JANNAH,Kp. Lamajang RT 04/05,LAMAJANG,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.1274,107.5502
Pangalengan,60726899,MIS THORIQUL HUDA,KP. SUKALILAH RT 03 RW 18,SUKAMANAH,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.2558,107.602
Pangalengan,20278163,MTSS AL - JIHAD PANGALENGAN,Jl. Raya Pangalengan Km 29 Kp. Cibiana Rt 03 Rw 18,LAMAJANG,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.1283,107.5533
Pangalengan,20278162,MTSS AL-FURQON,"Jl. Bunikasih, Puncakmulya",SUKALUYU,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.2326,107.5198
Pangalengan,69983174,MTSS AT-TASLIM,Kp. Citiis RT.05/RW.10,WARNASARI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.1863,107.5359
Pangalengan,20278164,MTSS DANUL FALAH,Raya Pintu Cisangkuy Wetan Rt.01 Rw.13,MARGALUYU,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-6.9877,107.647
Pangalengan,20278165,MTSS FIRDAUS,Jln. Situ Cileunca - Cisangkuy Rt. 01 Rw.12,MARGAMEKAR,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-6.9709,107.8194
Pangalengan,20278166,MTSS ISHLAHUL AMANAH,Jl. Ptpn Viii Kertamanah Sukamenak,MARGAMUKTI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.1855,107.5889
Pangalengan,60727377,MTSS JAMAATURROHMAH,Jl. Warnasari Rt 04 Rw 01,WARNASARI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.214995,107.591688
Pangalengan,60727378,MTSS MAARIF PANGALENGAN,Jln. Cijembar Rt. 04 Rw.08 Pangharepan,PANGALENGAN,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.1807,107.5729
Pangalengan,69955900,Nurul Huda,Kp. Ciawi No. 91,PANGALENGAN,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.176958703,107.5794949
Pangalengan,69976206,PERSATUAN ISLAM 259 FIRDAUS,Jl. Situ Cileunca Cisangkuy Kp. Coblong Rt. 01 Rw. 12 Desa Margamekar Kecamatan,MARGAMEKAR,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.1817,107.5656
Pangalengan,70014981,SD ISLAM KREATIF MUHAMMADIYAH,Jl. Situ Cilenca No. 14 Kp. Dangdang RT 04 RW 01 Desa Pulosari Kec. Pangalengan,PULOSARI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.185423923113,107.55715537953172
Pangalengan,69728700,SD IT AL FALAH PENGALENGAN,Jl. Giri Mukti Rt 04/05,SUKALUYU,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.2219,107.5228
Pangalengan,20231465,SD IT DANUL FALAH,Jl Raya Pintu Cisangkuy Wetan Dodik,MARGAMEKAR,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.1891,107.5809
Pangalengan,69969276,SD IT FITHRAH INSANI 4,JL. Raya Pangalengan-Pintu Km 2 No. 510 Sukasindang,MARGAMUKTI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.181,107.5826
Pangalengan,20227519,SDN BOJONGWARU,Bojongwaru,MARGAMULYA,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1593,107.5757
Pangalengan,20207967,SDN CAMPAKA,Kp.Cibeureum  Margamukti Pangalengan,MARGAMUKTI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1858342,107.6104582
Pangalengan,20207868,SDN CIBEUREUM,Kp. Cinyiruan,PANGALENGAN,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1742,107.6012
Pangalengan,20208201,SDN CIJEMBAR,Kp. Cibeureum Empe,PANGALENGAN,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.18403,107.570849
Pangalengan,20207472,SDN CIPANGISIKAN,Kp. Cipangisikan,WARNASARI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.2019,107.542
Pangalengan,20207741,SDN CITERE,Kp. Citere,SUKAMANAH,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1998,107.5913
Pangalengan,20253261,SDN CIWIDARA,Pangalengan,PANGALENGAN,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1774,107.582
Pangalengan,20207825,SDN COBLONG,Kp. Coblong 02/12,MARGAMEKAR,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1849,107.566
Pangalengan,20207808,SDN CUKUL,Jl. Perkebunan Cukul,SUKALUYU,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.236087,107.5313866
Pangalengan,20207670,SDN DWIKARYA,Kp. Karamat,MARGAMEKAR,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1912,107.5747
Pangalengan,20207628,SDN GAMBLOK,Kp. Gamblok,SUKAMANAH,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.2013,107.5835
Pangalengan,20205421,SDN KARPIAH JAYA,Kp. Rancamanyar RT 03 RW 08,MARGAMUKTI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1877,107.603
Pangalengan,20205477,SDN KERTABAKTI,Marga Mekar,MARGAMEKAR,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.200343,107.56863
Pangalengan,20205472,SDN KERTAMANAH,Kp. Kertamanah,MARGAMUKTI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1926,107.6154
Pangalengan,20205762,SDN KIRTAYASA,Kp. Rantaya,LAMAJANG,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.119,107.54
Pangalengan,20205818,SDN LAMAJANG 01,Kp. Karangtengah,LAMAJANG,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1233,107.5483
Pangalengan,20205817,SDN LAMAJANG 02,Kp. Cijengkol  01/09,LAMAJANG,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.122,107.5437
Pangalengan,20205816,SDN LAMAJANG 03,Kp. Lamajang Rt.04 Rw.05,LAMAJANG,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1271,107.5501
Pangalengan,20205815,SDN LAMAJANG 04,Kp. Cikalong Hilir,LAMAJANG,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1083,107.5512
Pangalengan,20205723,SDN MALABAR 01,Jl. Babakan Banjarsari,BANJARSARI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.2147599,107.5970901
Pangalengan,20205696,SDN MALABAR 04,Kp. Malabar Ciemas,BANJARSARI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.2267,107.5858
Pangalengan,20205699,SDN MARDI UTAMA,Komp. Asrama Secata,SUKAMANAH,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.192,107.5808
Pangalengan,20205420,SDN MARGABAKTI,Kp. Cinangsi,PULOSARI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1925,107.563
Pangalengan,20205056,SDN MULYASARI,Situ Cileunca Pulosari Pangalengan,PULOSARI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1815,107.5589
Pangalengan,20205336,SDN PALAYANGAN,Kp Cibeunying Jl Situ Cileunca,WARNASARI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1944,107.5428
Pangalengan,20205375,SDN PANGALENGAN 01,Jl. Raya Pangalengan KM 40,MARGAMULYA,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1701,107.5732
Pangalengan,20205374,SDN PANGALENGAN 02,Jln. Encang,PANGALENGAN,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1774,107.5754
Pangalengan,20205373,SDN PANGALENGAN 03,Kp. Norogtog,MARGAMULYA,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1702,107.5735
Pangalengan,20253237,SDN PANGALENGAN 05,Jl. Encang,PANGALENGAN,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1775,107.5756
Pangalengan,20205394,SDN PANGALENGAN 07,Kp. Babakan Anyar,PANGALENGAN,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1784,107.5757
Pangalengan,20205393,SDN PANGALENGAN 08,Pangalengan,PANGALENGAN,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1771425,107.5721795
Pangalengan,20206370,SDN PASIRMALANG 01,Kp. Pasirmalang,MARGALUYU,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.2218,107.5405
Pangalengan,20206369,SDN PASIRMALANG 02,Kp. Sukasari RT 01 RW 04,SUKALUYU,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.2217,107.5399
Pangalengan,20206368,SDN PASIRMALANG 04,Kp.margaluyu,SUKALUYU,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.2225,107.5355
Pangalengan,20206367,SDN PASIRMALANG 05,KP. Sukasari  RT 01 RW 04,SUKALUYU,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.2213,107.5395
Pangalengan,20206366,SDN PASIRMULYA 01,Kp. Pasirmulya 01/14,MARGAMULYA,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1721,107.585
Pangalengan,20227551,SDN PASIRMULYA 02,Kp. Pasirmulya,MARGAMULYA,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1719,107.5822
Pangalengan,20206408,SDN PELITA 02,Kp. Gunung Cupu 02/05,MARGALUYU,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.2229,107.5668
Pangalengan,20206407,SDN PELITA BAKTI,Babakan Kiara,MARGAMEKAR,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.202482,107.5689108
Pangalengan,20206406,SDN PELITA JAYA,Kp. Cipanas,MARGAMUKTI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1877,107.5933
Pangalengan,20206405,SDN PELITA UTAMA,Kp. Sukamenak 04/03,MARGAMUKTI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1856,107.5863
Pangalengan,20206423,SDN PINTU 01,Kp. Pintu,SUKAMANAH,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.2053,107.5902
Pangalengan,20206422,SDN PINTU 02,Kp. Pintu,SUKAMANAH,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.205,107.59
Pangalengan,20206421,SDN PLTA LAMAJAN,Rancagadog,TRIBAKTIMULYA,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1433,107.5777
Pangalengan,20206414,SDN PUNCAK RAYA,Kp. Puncak Raya,MARGALUYU,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.209,107.5497
Pangalengan,20206415,SDN PUNCAKMULYA,Puncakmulya,SUKALUYU,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.2312,107.5203
Pangalengan,20206383,SDN PURBASARI,Kamp. Purbasari,WANASUKA,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.2441,107.5939
Pangalengan,20206290,SDN RIUNGGUNUNG,Kp. Riunggunung Pangalengan,PULOSARI,KEC. PANGALENGAN,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.1733,107.5281
